id,type
melanoma_9571,malignant
melanoma_32,benign
melanoma_7987,malignant
melanoma_4353,benign
melanoma_2580,benign
melanoma_3156,benign
melanoma_1809,benign
melanoma_2552,benign
melanoma_4212,benign
melanoma_9146,malignant
melanoma_2411,benign
melanoma_7665,malignant
melanoma_5579,malignant
melanoma_5770,malignant
melanoma_3418,benign
melanoma_3235,benign
melanoma_2298,benign
melanoma_4052,benign
melanoma_8642,malignant
melanoma_6697,malignant
melanoma_5804,malignant
melanoma_3523,benign
melanoma_4843,benign
melanoma_4876,benign
melanoma_1592,benign
melanoma_8541,malignant
melanoma_3752,benign
melanoma_4316,benign
melanoma_6764,malignant
melanoma_5385,malignant
melanoma_6801,malignant
melanoma_331,benign
melanoma_7554,malignant
melanoma_1374,benign
melanoma_8993,malignant
melanoma_8387,malignant
melanoma_7092,malignant
melanoma_6090,malignant
melanoma_8758,malignant
melanoma_4994,benign
melanoma_8532,malignant
melanoma_8702,malignant
melanoma_7141,malignant
melanoma_145,benign
melanoma_5851,malignant
melanoma_2355,benign
melanoma_27,benign
melanoma_4697,benign
melanoma_2077,benign
melanoma_5028,malignant
melanoma_648,benign
melanoma_7862,malignant
melanoma_7911,malignant
melanoma_7500,malignant
melanoma_4030,benign
melanoma_4356,benign
melanoma_1905,benign
melanoma_3554,benign
melanoma_9328,malignant
melanoma_1776,benign
melanoma_2465,benign
melanoma_6970,malignant
melanoma_5362,malignant
melanoma_5303,malignant
melanoma_943,benign
melanoma_1835,benign
melanoma_2069,benign
melanoma_3009,benign
melanoma_6033,malignant
melanoma_7477,malignant
melanoma_216,benign
melanoma_8439,malignant
melanoma_5314,malignant
melanoma_3466,benign
melanoma_93,benign
melanoma_1600,benign
melanoma_9397,malignant
melanoma_218,benign
melanoma_241,benign
melanoma_5991,malignant
melanoma_1799,benign
melanoma_4747,benign
melanoma_8591,malignant
melanoma_6053,malignant
melanoma_5212,malignant
melanoma_17,benign
melanoma_5583,malignant
melanoma_3740,benign
melanoma_7288,malignant
melanoma_7133,malignant
melanoma_9574,malignant
melanoma_5374,malignant
melanoma_3958,benign
melanoma_3261,benign
melanoma_7101,malignant
melanoma_7847,malignant
melanoma_6856,malignant
melanoma_7372,malignant
melanoma_9086,malignant
melanoma_7280,malignant
melanoma_7259,malignant
melanoma_2877,benign
melanoma_991,benign
melanoma_2576,benign
melanoma_7180,malignant
melanoma_3289,benign
melanoma_7126,malignant
melanoma_284,benign
melanoma_1080,benign
melanoma_4242,benign
melanoma_5226,malignant
melanoma_2119,benign
melanoma_1959,benign
melanoma_2379,benign
melanoma_6480,malignant
melanoma_977,benign
melanoma_910,benign
melanoma_7400,malignant
melanoma_8188,malignant
melanoma_7124,malignant
melanoma_6681,malignant
melanoma_5800,malignant
melanoma_3911,benign
melanoma_2871,benign
melanoma_8062,malignant
melanoma_4213,benign
melanoma_2374,benign
melanoma_8574,malignant
melanoma_2891,benign
melanoma_5850,malignant
melanoma_2147,benign
melanoma_6487,malignant
melanoma_942,benign
melanoma_82,benign
melanoma_7206,malignant
melanoma_5555,malignant
melanoma_7677,malignant
melanoma_392,benign
melanoma_212,benign
melanoma_134,benign
melanoma_4484,benign
melanoma_8088,malignant
melanoma_7083,malignant
melanoma_3799,benign
melanoma_5701,malignant
melanoma_7332,malignant
melanoma_888,benign
melanoma_8509,malignant
melanoma_1202,benign
melanoma_9555,malignant
melanoma_4721,benign
melanoma_9095,malignant
melanoma_2033,benign
melanoma_8355,malignant
melanoma_5686,malignant
melanoma_7591,malignant
melanoma_4046,benign
melanoma_9358,malignant
melanoma_3496,benign
melanoma_8596,malignant
melanoma_9175,malignant
melanoma_4482,benign
melanoma_3354,benign
melanoma_6098,malignant
melanoma_7394,malignant
melanoma_6206,malignant
melanoma_799,benign
melanoma_2170,benign
melanoma_1734,benign
melanoma_7328,malignant
melanoma_5347,malignant
melanoma_4955,benign
melanoma_4059,benign
melanoma_5221,malignant
melanoma_3191,benign
melanoma_6409,malignant
melanoma_2306,benign
melanoma_3764,benign
melanoma_8391,malignant
melanoma_7787,malignant
melanoma_6924,malignant
melanoma_4868,benign
melanoma_6623,malignant
melanoma_6305,malignant
melanoma_9412,malignant
melanoma_2398,benign
melanoma_599,benign
melanoma_7900,malignant
melanoma_7419,malignant
melanoma_5625,malignant
melanoma_6670,malignant
melanoma_290,benign
melanoma_7875,malignant
melanoma_2872,benign
melanoma_1301,benign
melanoma_515,benign
melanoma_5602,malignant
melanoma_3508,benign
melanoma_938,benign
melanoma_6052,malignant
melanoma_286,benign
melanoma_8869,malignant
melanoma_4143,benign
melanoma_7988,malignant
melanoma_2546,benign
melanoma_6843,malignant
melanoma_1206,benign
melanoma_2231,benign
melanoma_8258,malignant
melanoma_7958,malignant
melanoma_8267,malignant
melanoma_5361,malignant
melanoma_2135,benign
melanoma_3255,benign
melanoma_2404,benign
melanoma_163,benign
melanoma_7726,malignant
melanoma_6586,malignant
melanoma_2216,benign
melanoma_6316,malignant
melanoma_9439,malignant
melanoma_8071,malignant
melanoma_7371,malignant
melanoma_339,benign
melanoma_1467,benign
melanoma_8833,malignant
melanoma_6065,malignant
melanoma_2096,benign
melanoma_9151,malignant
melanoma_4941,benign
melanoma_612,benign
melanoma_2538,benign
melanoma_889,benign
melanoma_4231,benign
melanoma_3905,benign
melanoma_8314,malignant
melanoma_708,benign
melanoma_7314,malignant
melanoma_1690,benign
melanoma_5322,malignant
melanoma_7935,malignant
melanoma_6813,malignant
melanoma_1868,benign
melanoma_567,benign
melanoma_658,benign
melanoma_2287,benign
melanoma_7936,malignant
melanoma_3201,benign
melanoma_519,benign
melanoma_6514,malignant
melanoma_1319,benign
melanoma_3551,benign
melanoma_3243,benign
melanoma_222,benign
melanoma_7438,malignant
melanoma_4947,benign
melanoma_2105,benign
melanoma_8979,malignant
melanoma_5372,malignant
melanoma_5359,malignant
melanoma_45,benign
melanoma_2305,benign
melanoma_5754,malignant
melanoma_3120,benign
melanoma_5518,malignant
melanoma_1146,benign
melanoma_5678,malignant
melanoma_2402,benign
melanoma_1284,benign
melanoma_2848,benign
melanoma_955,benign
melanoma_4013,benign
melanoma_3130,benign
melanoma_6012,malignant
melanoma_5083,malignant
melanoma_6407,malignant
melanoma_5890,malignant
melanoma_4796,benign
melanoma_8445,malignant
melanoma_3319,benign
melanoma_4198,benign
melanoma_5615,malignant
melanoma_7523,malignant
melanoma_4592,benign
melanoma_5474,malignant
melanoma_6530,malignant
melanoma_1999,benign
melanoma_8331,malignant
melanoma_8235,malignant
melanoma_5352,malignant
melanoma_5237,malignant
melanoma_238,benign
melanoma_3897,benign
melanoma_8394,malignant
melanoma_7686,malignant
melanoma_4396,benign
melanoma_8259,malignant
melanoma_7907,malignant
melanoma_8283,malignant
melanoma_2222,benign
melanoma_3586,benign
melanoma_8995,malignant
melanoma_8797,malignant
melanoma_6872,malignant
melanoma_2456,benign
melanoma_8720,malignant
melanoma_2489,benign
melanoma_3371,benign
melanoma_8123,malignant
melanoma_5946,malignant
melanoma_7016,malignant
melanoma_815,benign
melanoma_8041,malignant
melanoma_4481,benign
melanoma_2505,benign
melanoma_2361,benign
melanoma_3226,benign
melanoma_5910,malignant
melanoma_4799,benign
melanoma_488,benign
melanoma_6086,malignant
melanoma_2002,benign
melanoma_1314,benign
melanoma_2602,benign
melanoma_5140,malignant
melanoma_7257,malignant
melanoma_1088,benign
melanoma_7940,malignant
melanoma_2366,benign
melanoma_5107,malignant
melanoma_8100,malignant
melanoma_8970,malignant
melanoma_8938,malignant
melanoma_502,benign
melanoma_7211,malignant
melanoma_6914,malignant
melanoma_4335,benign
melanoma_4903,benign
melanoma_7496,malignant
melanoma_7353,malignant
melanoma_3301,benign
melanoma_7852,malignant
melanoma_5327,malignant
melanoma_5007,malignant
melanoma_8193,malignant
melanoma_2936,benign
melanoma_7898,malignant
melanoma_1882,benign
melanoma_4184,benign
melanoma_763,benign
melanoma_2956,benign
melanoma_7303,malignant
melanoma_8135,malignant
melanoma_1077,benign
melanoma_618,benign
melanoma_682,benign
melanoma_4547,benign
melanoma_7747,malignant
melanoma_9582,malignant
melanoma_1201,benign
melanoma_7145,malignant
melanoma_6606,malignant
melanoma_9494,malignant
melanoma_1345,benign
melanoma_8318,malignant
melanoma_7185,malignant
melanoma_7300,malignant
melanoma_9558,malignant
melanoma_2370,benign
melanoma_1526,benign
melanoma_4680,benign
melanoma_7098,malignant
melanoma_1214,benign
melanoma_6301,malignant
melanoma_5835,malignant
melanoma_8755,malignant
melanoma_3696,benign
melanoma_2312,benign
melanoma_8347,malignant
melanoma_8811,malignant
melanoma_9594,malignant
melanoma_6728,malignant
melanoma_8302,malignant
melanoma_3113,benign
melanoma_6876,malignant
melanoma_9050,malignant
melanoma_5155,malignant
melanoma_7386,malignant
melanoma_9363,malignant
melanoma_7171,malignant
melanoma_491,benign
melanoma_7076,malignant
melanoma_2894,benign
melanoma_6418,malignant
melanoma_2687,benign
melanoma_3453,benign
melanoma_297,benign
melanoma_3400,benign
melanoma_5527,malignant
melanoma_1093,benign
melanoma_3748,benign
melanoma_3767,benign
melanoma_7983,malignant
melanoma_8773,malignant
melanoma_8255,malignant
melanoma_3335,benign
melanoma_2294,benign
melanoma_1217,benign
melanoma_8180,malignant
melanoma_9109,malignant
melanoma_6056,malignant
melanoma_3145,benign
melanoma_7793,malignant
melanoma_8740,malignant
melanoma_1520,benign
melanoma_9038,malignant
melanoma_6695,malignant
melanoma_6384,malignant
melanoma_2711,benign
melanoma_1277,benign
melanoma_500,benign
melanoma_6469,malignant
melanoma_492,benign
melanoma_875,benign
melanoma_7505,malignant
melanoma_7359,malignant
melanoma_1701,benign
melanoma_3503,benign
melanoma_7403,malignant
melanoma_8199,malignant
melanoma_2261,benign
melanoma_7105,malignant
melanoma_2220,benign
melanoma_9021,malignant
melanoma_4191,benign
melanoma_1829,benign
melanoma_3257,benign
melanoma_5181,malignant
melanoma_5552,malignant
melanoma_5786,malignant
melanoma_5453,malignant
melanoma_2553,benign
melanoma_3162,benign
melanoma_5310,malignant
melanoma_5108,malignant
melanoma_9525,malignant
melanoma_1365,benign
melanoma_1578,benign
melanoma_2861,benign
melanoma_9599,malignant
melanoma_5990,malignant
melanoma_8078,malignant
melanoma_9564,malignant
melanoma_4712,benign
melanoma_3320,benign
melanoma_5867,malignant
melanoma_7901,malignant
melanoma_5402,malignant
melanoma_7110,malignant
melanoma_9486,malignant
melanoma_5639,malignant
melanoma_4681,benign
melanoma_8735,malignant
melanoma_5764,malignant
melanoma_8183,malignant
melanoma_9314,malignant
melanoma_1590,benign
melanoma_4783,benign
melanoma_2857,benign
melanoma_7139,malignant
melanoma_615,benign
melanoma_4286,benign
melanoma_3688,benign
melanoma_9082,malignant
melanoma_3353,benign
melanoma_8724,malignant
melanoma_7485,malignant
melanoma_1130,benign
melanoma_1378,benign
melanoma_3837,benign
melanoma_5188,malignant
melanoma_9322,malignant
melanoma_1658,benign
melanoma_8957,malignant
melanoma_4953,benign
melanoma_7243,malignant
melanoma_7409,malignant
melanoma_6321,malignant
melanoma_6603,malignant
melanoma_5499,malignant
melanoma_1818,benign
melanoma_1379,benign
melanoma_8343,malignant
melanoma_3377,benign
melanoma_6823,malignant
melanoma_2589,benign
melanoma_9517,malignant
melanoma_5728,malignant
melanoma_3841,benign
melanoma_8504,malignant
melanoma_6546,malignant
melanoma_4498,benign
melanoma_6046,malignant
melanoma_5368,malignant
melanoma_9105,malignant
melanoma_2600,benign
melanoma_2253,benign
melanoma_1885,benign
melanoma_4214,benign
melanoma_8414,malignant
melanoma_1856,benign
melanoma_5630,malignant
melanoma_8842,malignant
melanoma_9028,malignant
melanoma_3617,benign
melanoma_8147,malignant
melanoma_7701,malignant
melanoma_2319,benign
melanoma_7140,malignant
melanoma_7580,malignant
melanoma_3118,benign
melanoma_7667,malignant
melanoma_7906,malignant
melanoma_583,benign
melanoma_1399,benign
melanoma_5141,malignant
melanoma_8965,malignant
melanoma_5607,malignant
melanoma_1968,benign
melanoma_1554,benign
melanoma_5081,malignant
melanoma_6533,malignant
melanoma_8636,malignant
melanoma_1834,benign
melanoma_9435,malignant
melanoma_8520,malignant
melanoma_6874,malignant
melanoma_3718,benign
melanoma_1912,benign
melanoma_7029,malignant
melanoma_9147,malignant
melanoma_106,benign
melanoma_1187,benign
melanoma_3467,benign
melanoma_4570,benign
melanoma_350,benign
melanoma_1227,benign
melanoma_7176,malignant
melanoma_5270,malignant
melanoma_4912,benign
melanoma_7663,malignant
melanoma_816,benign
melanoma_2778,benign
melanoma_2,benign
melanoma_9213,malignant
melanoma_3967,benign
melanoma_5532,malignant
melanoma_4276,benign
melanoma_6025,malignant
melanoma_8461,malignant
melanoma_3925,benign
melanoma_514,benign
melanoma_7395,malignant
melanoma_2979,benign
melanoma_3449,benign
melanoma_8353,malignant
melanoma_8695,malignant
melanoma_5964,malignant
melanoma_8618,malignant
melanoma_456,benign
melanoma_6630,malignant
melanoma_6356,malignant
melanoma_8271,malignant
melanoma_256,benign
melanoma_5172,malignant
melanoma_1029,benign
melanoma_6093,malignant
melanoma_3233,benign
melanoma_3961,benign
melanoma_4682,benign
melanoma_9280,malignant
melanoma_3285,benign
melanoma_2773,benign
melanoma_2254,benign
melanoma_4564,benign
melanoma_3232,benign
melanoma_3989,benign
melanoma_7700,malignant
melanoma_253,benign
melanoma_5856,malignant
melanoma_2601,benign
melanoma_3490,benign
melanoma_5727,malignant
melanoma_5814,malignant
melanoma_6559,malignant
melanoma_3780,benign
melanoma_2629,benign
melanoma_1871,benign
melanoma_9156,malignant
melanoma_9470,malignant
melanoma_4279,benign
melanoma_7454,malignant
melanoma_2720,benign
melanoma_1440,benign
melanoma_4710,benign
melanoma_8440,malignant
melanoma_3421,benign
melanoma_3260,benign
melanoma_3438,benign
melanoma_7948,malignant
melanoma_7962,malignant
melanoma_8945,malignant
melanoma_5228,malignant
melanoma_386,benign
melanoma_9165,malignant
melanoma_2843,benign
melanoma_6252,malignant
melanoma_8108,malignant
melanoma_6021,malignant
melanoma_9085,malignant
melanoma_7625,malignant
melanoma_3570,benign
melanoma_6267,malignant
melanoma_993,benign
melanoma_3941,benign
melanoma_243,benign
melanoma_5609,malignant
melanoma_3450,benign
melanoma_2678,benign
melanoma_1691,benign
melanoma_595,benign
melanoma_2202,benign
melanoma_2884,benign
melanoma_912,benign
melanoma_6721,malignant
melanoma_6869,malignant
melanoma_1973,benign
melanoma_3757,benign
melanoma_5777,malignant
melanoma_1884,benign
melanoma_3083,benign
melanoma_8464,malignant
melanoma_696,benign
melanoma_3590,benign
melanoma_7282,malignant
melanoma_6984,malignant
melanoma_9463,malignant
melanoma_6076,malignant
melanoma_5641,malignant
melanoma_529,benign
melanoma_183,benign
melanoma_752,benign
melanoma_2397,benign
melanoma_951,benign
melanoma_9265,malignant
melanoma_8865,malignant
melanoma_2414,benign
melanoma_3653,benign
melanoma_852,benign
melanoma_2396,benign
melanoma_2330,benign
melanoma_4933,benign
melanoma_4510,benign
melanoma_7021,malignant
melanoma_5446,malignant
melanoma_6907,malignant
melanoma_7804,malignant
melanoma_582,benign
melanoma_581,benign
melanoma_7781,malignant
melanoma_31,benign
melanoma_2457,benign
melanoma_9169,malignant
melanoma_2133,benign
melanoma_7548,malignant
melanoma_4632,benign
melanoma_9522,malignant
melanoma_5248,malignant
melanoma_9120,malignant
melanoma_3928,benign
melanoma_6101,malignant
melanoma_66,benign
melanoma_4114,benign
melanoma_6187,malignant
melanoma_8443,malignant
melanoma_8165,malignant
melanoma_2313,benign
melanoma_5621,malignant
melanoma_3918,benign
melanoma_5892,malignant
melanoma_3415,benign
melanoma_3727,benign
melanoma_328,benign
melanoma_1294,benign
melanoma_3269,benign
melanoma_304,benign
melanoma_4970,benign
melanoma_2358,benign
melanoma_3422,benign
melanoma_5066,malignant
melanoma_8638,malignant
melanoma_4709,benign
melanoma_2085,benign
melanoma_541,benign
melanoma_4605,benign
melanoma_526,benign
melanoma_1324,benign
melanoma_793,benign
melanoma_699,benign
melanoma_6005,malignant
melanoma_5192,malignant
melanoma_8240,malignant
melanoma_7995,malignant
melanoma_9320,malignant
melanoma_5636,malignant
melanoma_3929,benign
melanoma_3352,benign
melanoma_9521,malignant
melanoma_4170,benign
melanoma_5729,malignant
melanoma_4234,benign
melanoma_5435,malignant
melanoma_6112,malignant
melanoma_5004,malignant
melanoma_223,benign
melanoma_291,benign
melanoma_5326,malignant
melanoma_2310,benign
melanoma_5570,malignant
melanoma_1348,benign
melanoma_5195,malignant
melanoma_4194,benign
melanoma_5645,malignant
melanoma_7776,malignant
melanoma_3056,benign
melanoma_8268,malignant
melanoma_9331,malignant
melanoma_2240,benign
melanoma_4958,benign
melanoma_7895,malignant
melanoma_1616,benign
melanoma_2333,benign
melanoma_1260,benign
melanoma_957,benign
melanoma_5593,malignant
melanoma_2303,benign
melanoma_5135,malignant
melanoma_6367,malignant
melanoma_958,benign
melanoma_6042,malignant
melanoma_8980,malignant
melanoma_3902,benign
melanoma_6223,malignant
melanoma_7673,malignant
melanoma_7168,malignant
melanoma_1598,benign
melanoma_5508,malignant
melanoma_7184,malignant
melanoma_9350,malignant
melanoma_3230,benign
melanoma_5260,malignant
melanoma_6808,malignant
melanoma_683,benign
melanoma_9473,malignant
melanoma_536,benign
melanoma_6408,malignant
melanoma_3427,benign
melanoma_113,benign
melanoma_6888,malignant
melanoma_3031,benign
melanoma_4849,benign
melanoma_9196,malignant
melanoma_809,benign
melanoma_7212,malignant
melanoma_7489,malignant
melanoma_206,benign
melanoma_810,benign
melanoma_3318,benign
melanoma_6789,malignant
melanoma_8392,malignant
melanoma_4041,benign
melanoma_1304,benign
melanoma_5717,malignant
melanoma_2360,benign
melanoma_9185,malignant
